time,tls,phase,q_up,q_down,max_age,beta,gamma,pressure
574,B0,1,6,18,14,0.9,0.23333333333333334,-6.933333333333333
574,B0,2,72,54,21,0.7397260273972602,0.35,39.40479452054795
574,B0,3,6,18,14,0.9,0.23333333333333334,-6.933333333333333
584,B1,0,160,173,3,0.9,0.1,4.599999999999983
584,B1,2,185,179,3,0.9,0.1,24.200000000000006
587,A1,0,164,93,3,0.5636363636363636,0.1,111.88181818181819
587,A1,1,15,17,2,0.9,0.1,-0.1000000000000007
587,A1,2,102,67,3,0.6504854368932039,0.1,58.717475728155335
587,A1,3,15,17,2,0.9,0.1,-0.1000000000000007
587,B2,0,110,47,3,0.42342342342342343,0.1,90.3990990990991
587,B2,1,0,4,2,0.9,0.1,-3.4
587,B2,2,68,40,3,0.5797101449275363,0.1,45.111594202898544
587,B2,3,0,4,2,0.9,0.1,-3.4
588,A1,0,166,92,6,0.5508982035928144,0.1,115.91736526946107
588,A1,1,16,17,4,0.9,0.1,1.0999999999999992
588,A1,2,105,66,6,0.6226415094339622,0.1,64.5056603773585
588,A1,3,16,17,4,0.9,0.1,1.0999999999999992
588,B2,0,109,47,6,0.42727272727272725,0.1,89.51818181818182
588,B2,1,1,5,4,0.9,0.1,-3.1
588,B2,2,69,40,6,0.5714285714285714,0.1,46.74285714285715
588,B2,3,1,5,4,0.9,0.1,-3.1
588,C1,0,152,33,3,0.3,0.1,142.4
588,C1,1,16,3,2,0.3,0.1,15.299999999999999
588,C1,2,109,28,3,0.3,0.1,100.89999999999999
588,C1,3,16,3,2,0.3,0.1,15.299999999999999
589,A1,0,170,90,9,0.5263157894736842,0.15,123.98157894736842
589,A1,1,15,16,6,0.9,0.1,1.1999999999999997
589,A1,2,107,64,9,0.5925925925925926,0.15,70.42407407407407
589,A1,3,15,16,6,0.9,0.1,1.1999999999999997
589,B0,0,127,78,3,0.609375,0.1,79.76875
589,B0,1,8,14,2,0.9,0.1,-4.3999999999999995
589,B0,2,81,54,3,0.6585365853658537,0.1,45.7390243902439
589,B0,3,8,14,2,0.9,0.1,-4.3999999999999995
589,B2,0,108,46,9,0.42201834862385323,0.15,89.93715596330274
589,B2,1,0,5,6,0.9,0.1,-3.9
589,B2,2,68,39,9,0.5652173913043478,0.15,47.30652173913044
589,B2,3,0,5,6,0.9,0.1,-3.9
590,A1,0,169,91,12,0.5352941176470588,0.2,122.68823529411765
590,A1,1,15,17,8,0.9,0.13333333333333333,0.7666666666666659
590,A1,2,112,65,12,0.5752212389380531,0.2,77.01061946902655
590,A1,3,15,17,8,0.9,0.13333333333333333,0.7666666666666659
590,B0,0,125,76,6,0.6031746031746031,0.1,79.75873015873015
590,B0,1,8,12,4,0.9,0.1,-2.400000000000001
590,B0,2,87,51,6,0.5795454545454546,0.1,58.043181818181814
590,B0,3,8,12,4,0.9,0.1,-2.400000000000001
590,B2,0,103,47,12,0.4519230769230769,0.2,84.15961538461539
590,B2,1,0,5,8,0.9,0.13333333333333333,-3.4333333333333336
590,B2,2,68,39,12,0.5652173913043478,0.2,48.356521739130436
590,B2,3,0,5,8,0.9,0.13333333333333333,-3.4333333333333336
591,A1,0,165,90,15,0.5421686746987951,0.25,119.95481927710844
591,A1,1,16,16,10,0.9,0.16666666666666666,3.266666666666666
591,A1,2,112,64,15,0.5663716814159292,0.25,79.50221238938053
591,A1,3,16,16,10,0.9,0.16666666666666666,3.266666666666666
591,B0,0,125,76,9,0.6031746031746031,0.15,80.50873015873015
591,B0,1,8,13,6,0.9,0.1,-3.100000000000001
591,B0,2,84,52,9,0.611764705882353,0.15,53.53823529411765
591,B0,3,8,13,6,0.9,0.1,-3.100000000000001
591,B2,0,109,51,15,0.4636363636363636,0.25,89.10454545454546
591,B2,1,1,7,10,0.9,0.16666666666666666,-3.6333333333333333
591,B2,2,69,42,15,0.6,0.25,47.55
591,B2,3,1,7,10,0.9,0.16666666666666666,-3.6333333333333333
592,A1,0,166,88,18,0.5269461077844312,0.3,125.02874251497006
592,A1,1,15,17,12,0.9,0.2,2.0999999999999996
592,A1,2,112,62,18,0.5486725663716814,0.3,83.38230088495575
592,A1,3,15,17,12,0.9,0.2,2.0999999999999996
592,B0,0,134,75,12,0.5555555555555556,0.2,94.73333333333333
592,B0,1,8,12,8,0.9,0.13333333333333333,-1.733333333333334
592,B0,2,91,51,12,0.5543478260869565,0.2,65.12826086956522
592,B0,3,8,12,8,0.9,0.13333333333333333,-1.733333333333334
592,B2,0,106,56,18,0.5233644859813084,0.3,82.09158878504674
592,B2,1,0,8,12,0.9,0.2,-4.8
592,B2,2,68,45,18,0.6521739130434783,0.3,44.052173913043475
